,index,tag_name,topic_name,broad_topic
1684,1684,mobile_developers,Mobile Development,Software Development
1685,1685,mobile_technology,Mobile Development,Software Development
1686,1686,ipad,Mobile Development,Software Development
1687,1687,ios_platform,Mobile Development,Software Development
1688,1688,mac_user_group,Mobile Development,Software Development
1689,1689,android_sdk,Mobile Development,Software Development
1690,1690,mobile_social,Mobile Development,Software Development
1691,1691,cross_mobile_development,Mobile Development,Software Development
1692,1692,ios_and_android_application_development,Mobile Development,Software Development
1693,1693,android_app_architecture,Mobile Development,Software Development
1694,1694,iphone_apps,Mobile Development,Software Development
1695,1695,xcode,Mobile Development,Software Development
1696,1696,objective_c,Mobile Development,Software Development
1697,1697,database_development,Databases,Data Science
1698,1698,apache_apex,Databases,Data Science
1699,1699,json,Databases,Data Science
1700,1700,sql,Databases,Data Science
1701,1701,enterprise_search,Databases,Data Science
1702,1702,oracle,Databases,Data Science
1703,1703,apache,Databases,Data Science
1704,1704,data_warehousing,Databases,Data Science
1705,1705,uk_sql_groups,Databases,Data Science
1706,1706,spark,Databases,Data Science
1707,1707,data_warehouses,Databases,Data Science
1708,1708,graph_databases,Databases,Data Science
1709,1709,sql_server_analysis_services,Databases,Data Science
1710,1710,apache_spark,Databases,Data Science
1711,1711,mongodb,Databases,Data Science
1712,1712,newsql,Databases,Data Science
1713,1713,mapreduce,Databases,Data Science
1714,1714,couchdb,Databases,Data Science
1715,1715,using_mongodb_in_the_cloud,Databases,Data Science
1716,1716,hbase,Databases,Data Science
1717,1717,sql_server,Databases,Data Science
1718,1718,riak,Databases,Data Science
1719,1719,sql_server_azure,Databases,Data Science
1720,1720,advanced_sql_server,Databases,Data Science
1721,1721,high_scalability_computing,Databases,Data Science
1722,1722,hadoop,Databases,Data Science
1723,1723,mariadb,Databases,Data Science
1724,1724,database_professionals,Databases,Data Science
1725,1725,elasticsearch,Databases,Data Science
1726,1726,nosql,Databases,Data Science
1727,1727,document_databases,Databases,Data Science
1728,1728,sql_server_integration_services,Databases,Data Science
1729,1729,apache_lucene,Databases,Data Science
1730,1730,data_science_using_python,Databases,Data Science
1731,1731,neo4j,Databases,Data Science
1732,1732,hive,Databases,Data Science
1733,1733,cassandra,Databases,Data Science
1734,1734,sql_integration_services,Databases,Data Science
1735,1735,apache_lucene_and_solr_open_source_search,Databases,Data Science
1736,1736,sql_server_reporting_services,Databases,Data Science
1737,1737,postgresql,Databases,Data Science
1738,1738,apache_kafka,Databases,Data Science
1739,1739,open_source,"Web Development (HTML, CSS)",Software Development
1740,1740,front-end_development,"Web Development (HTML, CSS)",Software Development
1741,1741,nodejs,"Web Development (HTML, CSS)",Software Development
1742,1742,web_programming,"Web Development (HTML, CSS)",Software Development
1743,1743,rich_internet_applications,"Web Development (HTML, CSS)",Software Development
1744,1744,css3,"Web Development (HTML, CSS)",Software Development
1745,1745,angularjs,"Web Development (HTML, CSS)",Software Development
1746,1746,software_development,"Web Development (HTML, CSS)",Software Development
1747,1747,coldfusion,"Web Development (HTML, CSS)",Software Development
1748,1748,html_and_css,"Web Development (HTML, CSS)",Software Development
1749,1749,react_native,"Web Development (HTML, CSS)",Software Development
1750,1750,javascript,"Web Development (HTML, CSS)",Software Development
1751,1751,html5,"Web Development (HTML, CSS)",Software Development
1752,1752,web_application,"Web Development (HTML, CSS)",Software Development
1753,1753,html,"Web Development (HTML, CSS)",Software Development
1754,1754,angular,"Web Development (HTML, CSS)",Software Development
1755,1755,"html,_xhtml,_css_&_javascript","Web Development (HTML, CSS)",Software Development
1756,1756,javascript_libraries,"Web Development (HTML, CSS)",Software Development
1757,1757,d3.js,"Web Development (HTML, CSS)",Software Development
1758,1758,web_design_and_development,"Web Development (HTML, CSS)",Software Development
1759,1759,ruby,"Web Development (HTML, CSS)",Software Development
1760,1760,css,"Web Development (HTML, CSS)",Software Development
1761,1761,ruby_on_rails,"Web Development (HTML, CSS)",Software Development
1762,1762,jquery,"Web Development (HTML, CSS)",Software Development
1763,1763,web_development,"Web Development (HTML, CSS)",Software Development
1764,1764,html_5/css3,"Web Development (HTML, CSS)",Software Development
1765,1765,startup_incubation,Networking & Entrepreneurship,Business
1766,1766,communication_skills,Networking & Entrepreneurship,Business
1767,1767,startup_businesses,Networking & Entrepreneurship,Business
1768,1768,self-improvement,Networking & Entrepreneurship,Business
1769,1769,knowledge_sharing,Networking & Entrepreneurship,Business
1770,1770,entrepreneurship,Networking & Entrepreneurship,Business
1771,1771,digital,Networking & Entrepreneurship,Business
1772,1772,help_for_business_startups,Networking & Entrepreneurship,Business
1773,1773,personal_development,Networking & Entrepreneurship,Business
1774,1774,small_business,Networking & Entrepreneurship,Business
1775,1775,small_business_owners,Networking & Entrepreneurship,Business
1776,1776,business,Networking & Entrepreneurship,Business
1777,1777,business_startup,Networking & Entrepreneurship,Business
1778,1778,people_helping_people,Networking & Entrepreneurship,Business
1779,1779,bring_angel_investors_and_startups_together,Networking & Entrepreneurship,Business
1780,1780,lean_startup_machine,Networking & Entrepreneurship,Business
1781,1781,business_strategy,Networking & Entrepreneurship,Business
1782,1782,venture_capital,Networking & Entrepreneurship,Business
1783,1783,collaboration,Networking & Entrepreneurship,Business
1784,1784,business_referral_networking,Networking & Entrepreneurship,Business
1785,1785,sports_and_socials,Networking & Entrepreneurship,Business
1786,1786,technology_startups,Networking & Entrepreneurship,Business
1787,1787,small_business_marketing_strategy,Networking & Entrepreneurship,Business
1788,1788,entrepreneur_networking,Networking & Entrepreneurship,Business
1789,1789,social,Networking & Entrepreneurship,Business
1790,1790,internet_startups,Networking & Entrepreneurship,Business
1791,1791,professional_development,Networking & Entrepreneurship,Business
1792,1792,professional_networking,Networking & Entrepreneurship,Business
1793,1793,web_2.0,Networking & Entrepreneurship,Business
1794,1794,women_entrepreneurs,Networking & Entrepreneurship,Business
1795,1795,investing,Networking & Entrepreneurship,Business
1796,1796,learn_to_code,Job hunting - Learn programming,Business
1797,1797,networking_for_job_seekers,Job hunting - Learn programming,Business
1798,1798,learn_programming,Job hunting - Learn programming,Business
1799,1799,html5_game_development,Job hunting - Learn programming,Business
1800,1800,women_coders,Job hunting - Learn programming,Business
1801,1801,code_katas,Job hunting - Learn programming,Business
1802,1802,coding_for_beginners,Job hunting - Learn programming,Business
1803,1803,career,Job hunting - Learn programming,Business
1804,1804,haxe_programming,Job hunting - Learn programming,Business
1805,1805,learning_to_code,Job hunting - Learn programming,Business
1806,1806,coffee,Job hunting - Learn programming,Business
1807,1807,social_coding,Job hunting - Learn programming,Business
1808,1808,learn_coding,Job hunting - Learn programming,Business
1809,1809,facebook_application_development,Job hunting - Learn programming,Business
1810,1810,live_coding,Job hunting - Learn programming,Business
1811,1811,coders,Job hunting - Learn programming,Business
1812,1812,london,Job hunting - Learn programming,Business
1813,1813,job_search,Job hunting - Learn programming,Business
1814,1814,product_development,Enterpreneurship & Product Design,Business
1815,1815,early_stage_startups,Enterpreneurship & Product Design,Business
1816,1816,high_tech,Enterpreneurship & Product Design,Business
1817,1817,product_marketing,Enterpreneurship & Product Design,Business
1818,1818,innovation,Enterpreneurship & Product Design,Business
1819,1819,social_entrepreneurship,Enterpreneurship & Product Design,Business
1820,1820,new_product_development:_software_&_tech,Enterpreneurship & Product Design,Business
1821,1821,product_management,Enterpreneurship & Product Design,Business
1822,1822,product_design,Enterpreneurship & Product Design,Business
1823,1823,software_product_management,Enterpreneurship & Product Design,Business
1824,1824,business_model_innovation,Enterpreneurship & Product Design,Business
1825,1825,design_thinking,Enterpreneurship & Product Design,Business
1826,1826,mobile_product_management,Enterpreneurship & Product Design,Business
1827,1827,computer_networking,Security & Enterprise technology - MIXED,Cyber Security
1828,1828,oroplatform,Security & Enterprise technology - MIXED,Cyber Security
1829,1829,erp_cloud,Security & Enterprise technology - MIXED,Cyber Security
1830,1830,oauth,Security & Enterprise technology - MIXED,Cyber Security
1831,1831,information_technology_students,Security & Enterprise technology - MIXED,Cyber Security
1832,1832,owasp,Security & Enterprise technology - MIXED,Cyber Security
1833,1833,using_web_dev_skills_to_build_mobile_apps,Security & Enterprise technology - MIXED,Cyber Security
1834,1834,cleantech_and_information_technology,Security & Enterprise technology - MIXED,Cyber Security
1835,1835,federated_identity,Security & Enterprise technology - MIXED,Cyber Security
1836,1836,cio,Security & Enterprise technology - MIXED,Cyber Security
1837,1837,mobile_security,Security & Enterprise technology - MIXED,Cyber Security
1838,1838,customer_relationship_management,Security & Enterprise technology - MIXED,Cyber Security
1839,1839,digital_identity,Security & Enterprise technology - MIXED,Cyber Security
1840,1840,cissp,Security & Enterprise technology - MIXED,Cyber Security
1841,1841,c-level_tech,Security & Enterprise technology - MIXED,Cyber Security
1842,1842,service_catalogue_management,Security & Enterprise technology - MIXED,Cyber Security
1843,1843,enterprise_technology,Security & Enterprise technology - MIXED,Cyber Security
1844,1844,enterprise_resource_planning,Security & Enterprise technology - MIXED,Cyber Security
1845,1845,cio_/_cto,Security & Enterprise technology - MIXED,Cyber Security
1846,1846,cto,Security & Enterprise technology - MIXED,Cyber Security
1847,1847,data_protection,Security & Enterprise technology - MIXED,Cyber Security
1848,1848,servicenow,Security & Enterprise technology - MIXED,Cyber Security
1849,1849,physical_security,Security & Enterprise technology - MIXED,Cyber Security
1850,1850,managed_services,Security & Enterprise technology - MIXED,Cyber Security
1851,1851,itil_itsm,Security & Enterprise technology - MIXED,Cyber Security
1852,1852,help_desk,Security & Enterprise technology - MIXED,Cyber Security
1853,1853,microsoft_technologies,Security & Enterprise technology - MIXED,Cyber Security
1854,1854,erp_consulting,Security & Enterprise technology - MIXED,Cyber Security
1855,1855,recruiting_and_hiring,Security & Enterprise technology - MIXED,Cyber Security
1856,1856,risk,Security & Enterprise technology - MIXED,Cyber Security
1857,1857,ethical_hacking,Security & Enterprise technology - MIXED,Cyber Security
1858,1858,microsoft_dynamics_crm,Security & Enterprise technology - MIXED,Cyber Security
1859,1859,future_technology_trends,Security & Enterprise technology - MIXED,Cyber Security
1860,1860,microsoft_dynamics_business_solutions,Security & Enterprise technology - MIXED,Cyber Security
1861,1861,orocommerce,Security & Enterprise technology - MIXED,Cyber Security
1862,1862,cloud_identity,Security & Enterprise technology - MIXED,Cyber Security
1863,1863,professionals_of_information_technology,Security & Enterprise technology - MIXED,Cyber Security
1864,1864,digital_asset_management,Security & Enterprise technology - MIXED,Cyber Security
1865,1865,test_mug,Quality Assurance,Software Development
1866,1866,bdd,Quality Assurance,Software Development
1867,1867,load_testing_and_performance,Quality Assurance,Software Development
1868,1868,context_driven_testing,Quality Assurance,Software Development
1869,1869,digital_transformation,Quality Assurance,Software Development
1870,1870,behaviour_driven_development,Quality Assurance,Software Development
1871,1871,testing_web_site_performance,Quality Assurance,Software Development
1872,1872,software_testing,Quality Assurance,Software Development
1873,1873,continuous_testing,Quality Assurance,Software Development
1874,1874,qa_tools_and_practices,Quality Assurance,Software Development
1875,1875,quality_assurance,Quality Assurance,Software Development
1876,1876,enterprise_architecture,Quality Assurance,Software Development
1877,1877,cucumber,Quality Assurance,Software Development
1878,1878,behavior_driven_development,Quality Assurance,Software Development
1879,1879,testing_tools,Quality Assurance,Software Development
1880,1880,mobile_testing,Quality Assurance,Software Development
1881,1881,quality,Quality Assurance,Software Development
1882,1882,automating_web_application_testing,Quality Assurance,Software Development
1883,1883,automation,Quality Assurance,Software Development
1884,1884,test,Quality Assurance,Software Development
1885,1885,jasmine,Quality Assurance,Software Development
1886,1886,sharing,Quality Assurance,Software Development
1887,1887,behaviour_driven_testing,Quality Assurance,Software Development
1888,1888,software_qa_tools,Quality Assurance,Software Development
1889,1889,webdriver,Quality Assurance,Software Development
1890,1890,test_automation_frameworks,Quality Assurance,Software Development
1891,1891,functional_and_regression_testing,Quality Assurance,Software Development
1892,1892,software_design,Quality Assurance,Software Development
1893,1893,test_automation,Quality Assurance,Software Development
1894,1894,selenium_software,Quality Assurance,Software Development
1895,1895,automated_testing,Quality Assurance,Software Development
1896,1896,software_quality,Quality Assurance,Software Development
1897,1897,innovations_in_software_testing,Quality Assurance,Software Development
1898,1898,selenium,Quality Assurance,Software Development
1899,1899,qa_professionals,Quality Assurance,Software Development
1900,1900,internet_of_things,Internet of Things,New technologies
1901,1901,m2m,Internet of Things,New technologies
1902,1902,hardware,Internet of Things,New technologies
1903,1903,smart_home,Internet of Things,New technologies
1904,1904,smart_grid,Internet of Things,New technologies
1905,1905,m2m_devices,Internet of Things,New technologies
1906,1906,industrial_networking,Internet of Things,New technologies
1907,1907,embedded_systems,Internet of Things,New technologies
1908,1908,machine-to-machine,Internet of Things,New technologies
1909,1909,hardware_hacking_and_reverse_engineering,Internet of Things,New technologies
1910,1910,scada_and_industrial_controls_security,Internet of Things,New technologies
1911,1911,smart_city_or_cities,Internet of Things,New technologies
1912,1912,iot_industrial_internet_of_things,Internet of Things,New technologies
1913,1913,smart_sensors,Internet of Things,New technologies
1914,1914,hmi_human_machine_interface,Internet of Things,New technologies
1915,1915,control_system_cyber_security,Internet of Things,New technologies
1916,1916,m2m_devices_machine_to_machine,Internet of Things,New technologies
1917,1917,smart_cities,Internet of Things,New technologies
1918,1918,iot_hacking,Internet of Things,New technologies
1919,1919,wearable_technologies,Internet of Things,New technologies
1920,1920,milton_keynes,Internet of Things,New technologies
1921,1921,sensors,Internet of Things,New technologies
1922,1922,raspberry_pi,Internet of Things,New technologies
1923,1923,iot,Internet of Things,New technologies
